"","setname","pvalue","estimate","exp","BH"
"33","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.279528373332325,1.93737219769198,"UP",0.55905674666465
"34","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.279528373332325,1.93737219769198,"Down",0.55905674666465
"35","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.000127167210944548,6.96325095885088,"UP",0.00675802892448169
"36","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.753389578509377,0.643999043761328,"Down",0.956747321712188
"37","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.0779977318388143,9.68126771635628,"UP",0.293082386303423
"38","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",1,0,"Down",1
"39","KEGG_LYSINE_DEGRADATION",0.557979147262585,0.536344873280888,"UP",0.833607400729645
"40","KEGG_LYSINE_DEGRADATION",0.557979147262585,0.536344873280888,"Down",0.833607400729645
"41","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.799050093131748,1.0993668011678,"UP",0.994135901822777
"42","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.607761480352279,0.603231806574737,"Down",0.851958082321318
"43","KEGG_HISTIDINE_METABOLISM",0.390280054057801,2.07509188797166,"UP",0.681615869058695
"44","KEGG_HISTIDINE_METABOLISM",1,0.53680885882086,"Down",1
"45","KEGG_TYROSINE_METABOLISM",0.50117046006776,1.61396361633384,"UP",0.783342063635322
"46","KEGG_TYROSINE_METABOLISM",1,0.690135210831078,"Down",1
"47","KEGG_PHENYLALANINE_METABOLISM",0.143676878684332,2.90578826760914,"UP",0.398864170675907
"48","KEGG_PHENYLALANINE_METABOLISM",1,0.690445330832778,"Down",1
"49","KEGG_TRYPTOPHAN_METABOLISM",0.710028076581372,0.402362454293784,"UP",0.926773489432528
"50","KEGG_TRYPTOPHAN_METABOLISM",0.47665727935557,1.4517487484586,"Down",0.767603930390788
"51","KEGG_BETA_ALANINE_METABOLISM",0.343466914590231,1.93549636170368,"UP",0.637455765031045
"52","KEGG_BETA_ALANINE_METABOLISM",0.61148604295643,0,"Down",0.851958082321318
"53","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.59811040716824,0,"UP",0.851958082321318
"54","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.274589284938673,2.41986722137336,"Down",0.555147902158622
"55","KEGG_SELENOAMINO_ACID_METABOLISM",0.657065640702244,1.38210624613202,"UP",0.892074519493558
"56","KEGG_SELENOAMINO_ACID_METABOLISM",1,0.604025939023869,"Down",1
"57","KEGG_GLUTATHIONE_METABOLISM",0.603785168871889,1.2097294330598,"UP",0.851958082321318
"58","KEGG_GLUTATHIONE_METABOLISM",1,0.920618563062239,"Down",1
"59","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.764792437339781,1.20951900185335,"UP",0.961158063143238
"60","KEGG_STARCH_AND_SUCROSE_METABOLISM",1,0.852816107567592,"Down",1
"61","KEGG_N_GLYCAN_BIOSYNTHESIS",0.0273058775080914,4.04301768124325,"UP",0.170810941404583
"62","KEGG_N_GLYCAN_BIOSYNTHESIS",0.229792371509405,0,"Down",0.515516190967339
"63","KEGG_OTHER_GLYCAN_DEGRADATION",0.528664589866638,1.61211977828126,"UP",0.802707050736283
"64","KEGG_OTHER_GLYCAN_DEGRADATION",0.528664589866638,1.61211977828126,"Down",0.802707050736283
"65","KEGG_O_GLYCAN_BIOSYNTHESIS",0.343466914590231,1.93549636170368,"UP",0.637455765031045
"66","KEGG_O_GLYCAN_BIOSYNTHESIS",0.343466914590231,1.93549636170368,"Down",0.637455765031045
"67","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.00118983058780455,4.42815429867906,"UP",0.0340474598971764
"68","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.560922288122556,0.508014022353744,"Down",0.834652364726363
"69","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.59811040716824,0,"UP",0.851958082321318
"70","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.0668229305405527,4.84469234235793,"Down",0.279304833270625
"71","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.373228503222163,0,"UP",0.658014233168932
"72","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.052427885682061,3.87824560753953,"Down",0.237843578947886
"73","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",1,1.20889023779556,"UP",1
"74","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",1,1.20889023779556,"Down",1
"75","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",1,0.690445330832778,"UP",1
"76","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.143676878684332,2.90578826760914,"Down",0.398864170675907
"77","KEGG_GLYCEROLIPID_METABOLISM",0.50117046006776,1.61396361633384,"UP",0.783342063635322
"78","KEGG_GLYCEROLIPID_METABOLISM",0.336516208843376,0.321695933630571,"Down",0.637455765031045
"79","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.173244117899795,2.20338202276661,"UP",0.453850787737491
"80","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.50117046006776,1.61396361633384,"Down",0.783342063635322
"81","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.00226719260991276,12.1351357926284,"UP",0.0527122281804717
"82","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.61148604295643,0,"Down",0.851958082321318
"83","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.24998120846935,1.8178079407763,"UP",0.528369372446581
"84","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.156622069613737,0.229502035753557,"Down",0.416167213545073
"85","KEGG_ETHER_LIPID_METABOLISM",0.684299471272406,1.20909940548882,"UP",0.918987015571607
"86","KEGG_ETHER_LIPID_METABOLISM",1,0.53680885882086,"Down",1
"87","KEGG_ARACHIDONIC_ACID_METABOLISM",0.786109918847437,0.689824470250491,"UP",0.981318422185391
"88","KEGG_ARACHIDONIC_ACID_METABOLISM",1,0.966867552538366,"Down",1
"89","KEGG_LINOLEIC_ACID_METABOLISM",0.189301375185467,2.42129125623114,"UP",0.485655941855129
"90","KEGG_LINOLEIC_ACID_METABOLISM",0.657065640702244,1.38210624613202,"Down",0.892074519493558
"91","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",1,0.966967210565318,"UP",1
"92","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",1,0.966967210565318,"Down",1
"93","KEGG_SPHINGOLIPID_METABOLISM",0.256739367418459,2.15316984783114,"UP",0.530594692664815
"94","KEGG_SPHINGOLIPID_METABOLISM",1,0.878867450034892,"Down",1
"95","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.0193932235149166,6.46544130798096,"UP",0.14428558295098
"96","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",1,0.805667422919995,"Down",1
"97","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",1,0,"UP",1
"98","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.431120009954933,2.41844603810298,"Down",0.720412122467251
"99","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",1,0,"UP",1
"100","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.431120009954933,2.41844603810298,"Down",0.720412122467251
"101","KEGG_PYRUVATE_METABOLISM",0.00904145459078815,4.85629795344548,"UP",0.0989241502286233
"102","KEGG_PYRUVATE_METABOLISM",0.703888854352597,0.439028184103842,"Down",0.921995259926641
"103","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.0382149253405907,7.26676176327596,"UP",0.200145393632865
"104","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.595836554507493,0,"Down",0.851958082321318
"105","KEGG_PROPANOATE_METABOLISM",0.000740321214317231,8.5090451436408,"UP",0.0250363174296373
"106","KEGG_PROPANOATE_METABOLISM",0.229792371509405,0,"Down",0.515516190967339
"107","KEGG_BUTANOATE_METABOLISM",0.00904145459078815,4.85629795344548,"UP",0.0989241502286233
"108","KEGG_BUTANOATE_METABOLISM",0.239742744724058,0,"Down",0.515516190967339
"109","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.61148604295643,0,"UP",0.851958082321318
"110","KEGG_ONE_CARBON_POOL_BY_FOLATE",1,0.805667422919995,"Down",1
"111","KEGG_RIBOFLAVIN_METABOLISM",0.274589284938673,2.41986722137336,"UP",0.555147902158622
"112","KEGG_RIBOFLAVIN_METABOLISM",1,0.966967210565318,"Down",1
"113","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.632094538961977,1.61273315956055,"UP",0.867672208464411
"114","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.632094538961977,1.61273315956055,"Down",0.867672208464411
"115","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.274589284938673,2.41986722137336,"UP",0.555147902158622
"116","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.59811040716824,0,"Down",0.851958082321318
"117","KEGG_FOLATE_BIOSYNTHESIS",0.431120009954933,2.41844603810298,"UP",0.720412122467251
"118","KEGG_FOLATE_BIOSYNTHESIS",1,0,"Down",1
"119","KEGG_RETINOL_METABOLISM",0.443858591772068,1.61334777100949,"UP",0.7273805997322
"120","KEGG_RETINOL_METABOLISM",0.239742744724058,0,"Down",0.515516190967339
"121","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.0403518938775937,3.46487356258722,"UP",0.200145393632865
"122","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.703888854352597,0.439028184103842,"Down",0.921995259926641
"123","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",1,1.20889023779556,"UP",1
"124","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.595836554507493,0,"Down",0.851958082321318
"125","KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.431120009954933,2.41844603810298,"UP",0.720412122467251
"126","KEGG_LIMONENE_AND_PINENE_DEGRADATION",1,0,"Down",1
"127","KEGG_NITROGEN_METABOLISM",0.373228503222163,0,"UP",0.658014233168932
"128","KEGG_NITROGEN_METABOLISM",0.373228503222163,0,"Down",0.658014233168932
"129","KEGG_SULFUR_METABOLISM",1,0,"UP",1
"130","KEGG_SULFUR_METABOLISM",1,0,"Down",1
"131","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.0116222079393236,3.77880322065055,"UP",0.11085798342124
"132","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.0916542501289058,0,"Down",0.334268441646598
"133","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.0973853120886557,2.12286171229812,"UP",0.338573234551214
"134","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",1,1.01796470110191,"Down",1
"135","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.0973853120886557,2.12286171229812,"UP",0.338573234551214
"136","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",1,1.01796470110191,"Down",1
"137","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.443858591772068,1.61334777100949,"UP",0.7273805997322
"138","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.239742744724058,0,"Down",0.515516190967339
"139","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",1,1.07459605644223,"UP",1
"140","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.229792371509405,0,"Down",0.515516190967339
"141","KEGG_ABC_TRANSPORTERS",1,0.966934058384769,"UP",1
"142","KEGG_ABC_TRANSPORTERS",0.239742744724058,0,"Down",0.515516190967339
"143","KEGG_RIBOSOME",0.754779888207708,0.603629269108444,"UP",0.956747321712188
"144","KEGG_RIBOSOME",0.0573766390303329,0,"Down",0.248187322317254
"145","KEGG_RNA_DEGRADATION",0.732018134316239,1.2093089930864,"UP",0.942251716144086
"146","KEGG_RNA_DEGRADATION",0.49172532034284,0.344743794825851,"Down",0.778390719861857
"147","KEGG_RNA_POLYMERASE",0.205333833472633,3.22689770553858,"UP",0.515516190967339
"148","KEGG_RNA_POLYMERASE",0.595836554507493,0,"Down",0.851958082321318
"149","KEGG_BASAL_TRANSCRIPTION_FACTORS",1,0.53680885882086,"UP",1
"150","KEGG_BASAL_TRANSCRIPTION_FACTORS",0.228208041696478,0,"Down",0.515516190967339
"151","KEGG_DNA_REPLICATION",0.00340364849298849,3.98142086969631,"UP",0.0681380771237414
"152","KEGG_DNA_REPLICATION",0.0362667745300342,0,"Down",0.200145393632865
"153","KEGG_SPLICEOSOME",1,0.966834198455967,"UP",1
"154","KEGG_SPLICEOSOME",0.0486705044043242,0.165917632740709,"Down",0.235135423875436
"155","KEGG_PROTEASOME",0.702211750198495,0.483033788329607,"UP",0.921995259926641
"156","KEGG_PROTEASOME",0.229792371509405,0,"Down",0.515516190967339
"157","KEGG_PROTEIN_EXPORT",0.528664589866638,1.61211977828126,"UP",0.802707050736283
"158","KEGG_PROTEIN_EXPORT",1,0,"Down",1
"159","KEGG_PPAR_SIGNALING_PATHWAY",0.24998120846935,1.8178079407763,"UP",0.528369372446581
"160","KEGG_PPAR_SIGNALING_PATHWAY",0.407863362350004,0.482515946991484,"Down",0.69919433545715
"161","KEGG_BASE_EXCISION_REPAIR",0.00018712009761981,9.7338995157344,"UP",0.00870108453932117
"162","KEGG_BASE_EXCISION_REPAIR",0.239742744724058,0,"Down",0.515516190967339
"163","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.0564197130779217,2.64656548438721,"UP",0.248187322317254
"164","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.0971528239449017,0,"Down",0.338573234551214
"165","KEGG_MISMATCH_REPAIR",0.135210579166686,2.42271815123454,"UP",0.398864170675907
"166","KEGG_MISMATCH_REPAIR",0.239742744724058,0,"Down",0.515516190967339
"167","KEGG_HOMOLOGOUS_RECOMBINATION",0.135210579166686,2.42271815123454,"UP",0.398864170675907
"168","KEGG_HOMOLOGOUS_RECOMBINATION",0.239742744724058,0,"Down",0.515516190967339
"169","KEGG_NON_HOMOLOGOUS_END_JOINING",1,0,"UP",1
"170","KEGG_NON_HOMOLOGOUS_END_JOINING",1,0,"Down",1
"171","KEGG_MAPK_SIGNALING_PATHWAY",0.00170517109616454,0.284257478468344,"UP",0.0422882431848806
"172","KEGG_MAPK_SIGNALING_PATHWAY",0.0220645580086416,1.8043201690496,"Down",0.154868218475749
"173","KEGG_ERBB_SIGNALING_PATHWAY",0.0735217780375701,0.178281424108847,"UP",0.290958525850809
"174","KEGG_ERBB_SIGNALING_PATHWAY",0.805762262885956,1.05134293785541,"Down",0.99467755373711
"175","KEGG_CALCIUM_SIGNALING_PATHWAY",0.0993374961815594,0.370075827907693,"UP",0.339023381463671
"176","KEGG_CALCIUM_SIGNALING_PATHWAY",0.011459394124897,2.43714631723551,"Down",0.11085798342124
"177","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",2.26851991890118e-08,0,"UP",8.43889409831239e-06
"178","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.00366333747977104,2.0191891912932,"Down",0.0681380771237414
"179","KEGG_CHEMOKINE_SIGNALING_PATHWAY",2.0867891566705e-07,0,"UP",3.88142783140713e-05
"180","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.0275501518394488,1.7602967898793,"Down",0.170810941404583
"181","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.155341122011472,1.93925561659676,"UP",0.416167213545073
"182","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.772639430831799,1.13821284741522,"Down",0.967750398213566
"183","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",1,0.898754063288958,"UP",1
"184","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.0250446017163045,2.02979115253082,"Down",0.166392099180266
"185","KEGG_CELL_CYCLE",0.0503257143300573,1.91625772732565,"UP",0.237843578947886
"186","KEGG_CELL_CYCLE",0.0170567376589044,0.218242604943737,"Down",0.134022799149144
"187","KEGG_OOCYTE_MEIOSIS",1,0.966834198455967,"UP",1
"188","KEGG_OOCYTE_MEIOSIS",1,0.966834198455967,"Down",1
"189","KEGG_P53_SIGNALING_PATHWAY",0.515131293538176,1.48953279601655,"UP",0.795140419901251
"190","KEGG_P53_SIGNALING_PATHWAY",0.0971528239449017,0,"Down",0.338573234551214
"191","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.294355905988557,0.535414121721907,"UP",0.576317879093385
"192","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.294355905988557,0.535414121721907,"Down",0.576317879093385
"193","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.703888854352597,0.439028184103842,"UP",0.921995259926641
"194","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.0403518938775937,3.46487356258722,"Down",0.200145393632865
"195","KEGG_REGULATION_OF_AUTOPHAGY",1,0,"UP",1
"196","KEGG_REGULATION_OF_AUTOPHAGY",0.528664589866638,1.61211977828126,"Down",0.802707050736283
"197","KEGG_LYSOSOME",0.0170567376589044,0.218242604943737,"UP",0.134022799149144
"198","KEGG_LYSOSOME",9.23453900745452e-05,3.44792175724457,"Down",0.0057254141846218
"199","KEGG_ENDOCYTOSIS",0.404659431983054,0.68826139431997,"UP",0.69919433545715
"200","KEGG_ENDOCYTOSIS",0.0283795273621835,1.90795936526294,"Down",0.173068593093971
"201","KEGG_PEROXISOME",0.0101892670658895,3.12652631674379,"UP",0.102443441851646
"202","KEGG_PEROXISOME",0.023319532044159,0,"Down",0.160645665193095
"203","KEGG_MTOR_SIGNALING_PATHWAY",0.238872548225151,0.241026495137143,"UP",0.515516190967339
"204","KEGG_MTOR_SIGNALING_PATHWAY",0.073441456480498,2.4270160832242,"Down",0.290958525850809
"205","KEGG_APOPTOSIS",0.805762262885956,1.05134293785541,"UP",0.99467755373711
"206","KEGG_APOPTOSIS",0.127247167908413,1.94137667496318,"Down",0.39446622051608
"207","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.0403518938775937,3.46487356258722,"UP",0.200145393632865
"208","KEGG_CARDIAC_MUSCLE_CONTRACTION",1,0.966934058384769,"Down",1
"209","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.149524541637584,0.344087111865353,"UP",0.40755774008318
"210","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.219079864788256,1.76408939172434,"Down",0.515516190967339
"211","KEGG_WNT_SIGNALING_PATHWAY",0.421165854590136,0.618008191720144,"UP",0.718686687649223
"212","KEGG_WNT_SIGNALING_PATHWAY",1,0.914168656206052,"Down",1
"213","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.373228503222163,0,"UP",0.658014233168932
"214","KEGG_DORSO_VENTRAL_AXIS_FORMATION",1,0.604025939023869,"Down",1
"215","KEGG_NOTCH_SIGNALING_PATHWAY",0.758710913723375,0.568008352268554,"UP",0.956747321712188
"216","KEGG_NOTCH_SIGNALING_PATHWAY",0.11955330205229,2.23858849207611,"Down",0.376896850537728
"217","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.515131293538176,1.48953279601655,"UP",0.795140419901251
"218","KEGG_HEDGEHOG_SIGNALING_PATHWAY",1,1.03617812915921,"Down",1
"219","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.0215204555580473,0.14568580936456,"UP",0.153954028222954
"220","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.823113661274695,0.832809713247429,"Down",1
"221","KEGG_AXON_GUIDANCE",0.0374538790249005,0.300127521724996,"UP",0.200145393632865
"222","KEGG_AXON_GUIDANCE",0.579378684311874,1.18101126223489,"Down",0.851892769027736
"223","KEGG_VEGF_SIGNALING_PATHWAY",0.0715742438175621,0.18517658231424,"UP",0.290958525850809
"224","KEGG_VEGF_SIGNALING_PATHWAY",0.117854064707728,2.04388977200126,"Down",0.374715487788674
"225","KEGG_FOCAL_ADHESION",1.80058203268185e-05,0,"UP",0.00167454129039412
"226","KEGG_FOCAL_ADHESION",6.15130349711239e-06,3.51542971087825,"Down",0.000762761633641936
"227","KEGG_ECM_RECEPTOR_INTERACTION",0.0372567878264896,0,"UP",0.200145393632865
"228","KEGG_ECM_RECEPTOR_INTERACTION",0.0181042251017817,2.99069437588816,"Down",0.137444321180873
"229","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.00543329552067063,0.188014111843593,"UP",0.0766510509734893
"230","KEGG_CELL_ADHESION_MOLECULES_CAMS",2.3787147275538e-05,3.48494540690716,"Down",0.00176976375730003
"231","KEGG_ADHERENS_JUNCTION",0.231974758719597,0.253763980313228,"UP",0.515516190967339
"232","KEGG_ADHERENS_JUNCTION",0.557979147262585,0.536344873280888,"Down",0.833607400729645
"233","KEGG_TIGHT_JUNCTION",0.188157840534562,0.437902559084925,"UP",0.485655941855129
"234","KEGG_TIGHT_JUNCTION",0.263103126289005,1.61706148183529,"Down",0.540742336903369
"235","KEGG_GAP_JUNCTION",0.00244342709447854,0,"UP",0.0534679340674128
"236","KEGG_GAP_JUNCTION",0.357839072096353,1.4915067344527,"Down",0.652530072646291
"237","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.050892904734145,0.16035390171116,"UP",0.237843578947886
"238","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.810180910705227,1.16130181797322,"Down",0.99467755373711
"239","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.0362667745300342,0,"UP",0.200145393632865
"240","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.135918904536607,2.07833435006958,"Down",0.398864170675907
"241","KEGG_RENIN_ANGIOTENSIN_SYSTEM",1,0.690445330832778,"UP",1
"242","KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.632094538961977,1.61273315956055,"Down",0.867672208464411
"243","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.00638758758112411,0,"UP",0.0766510509734893
"244","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0136656330961214,2.67709129426133,"Down",0.12399062223798
"245","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.111068112486666,0.192623326569644,"UP",0.35928119865252
"246","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.431859955134938,1.45311218423268,"Down",0.720412122467251
"247","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",1,0.878867450034892,"UP",1
"248","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.256739367418459,2.15316984783114,"Down",0.530594692664815
"249","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",1,0.690135210831078,"UP",1
"250","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.746252615350595,1.11612703733061,"Down",0.956747321712188
"251","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.0170567376589044,0.218242604943737,"UP",0.134022799149144
"252","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.00468105116243164,2.60377292001116,"Down",0.0757109144532422
"253","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.0060181907042833,0,"UP",0.0766510509734893
"254","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.077583655945894,2.18607394686371,"Down",0.293082386303423
"255","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.00166081911596519,0,"UP",0.0422882431848806
